STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MATERIAL,Materials,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2020,,2.409,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,0.078,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,0.145,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,8.362,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2021,,2.367,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2021,,3.372,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2021,,0.392,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PLASTIC,Packaging - plastic,2021,,0.908,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LIE,Liechtenstein,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2021,,7.525,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,81.409,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2020,,52.989,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,4.165,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,431.614,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,2.396,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2020,,12.701,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,11.826,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CYP,Cyprus,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2020,,17.174,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,77.477,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PLASTIC,Packaging - plastic,2019,,16.013,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2019,,14.323,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,36.112,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2019,,4.507,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,40.308,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2020,,4.349,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2020,,9.906,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,2972.009,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,32.591,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2020,,14.808,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,7.275,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PLASTIC,Packaging - plastic,2020,,14.137,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2020,,37.776,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,2.07,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,72.048,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2020,,7.385,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2021,,78.004,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PLASTIC,Packaging - plastic,2021,,16.012,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2021,,14.138,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2021,,37.293,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,MLT,Malta,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2021,,4.447,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2019,,5917.4855295258,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,ASH,Fly ash,2019,,10960.997,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2019,,1163.0697680051,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2019,,22891.678882555,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,SOLID_HAZW,Solid hazardous waste,2019,,5837.388825721,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,ORGANIC,Organics,2019,,14885.039496551,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2019,,2503.3691048035,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2019,,5601.5721184738,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2019,,4256.2525826565,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PLASTIC,Packaging - plastic,2019,,1000.4882948012,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,LEAD,Lead,2019,,231.41049025988,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,5792.1097903085,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2019,,246.261434437,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2019,,238.21649252369,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,ALUMINIUM,Aluminium,2019,,315.84192326125,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,3262.46894,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2019,,1282.8911210703,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2020,,1155.8014874878,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,3277.2668347248,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,ALUMINIUM,Aluminium,2020,,186.79184131233,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,227.14728774454,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2020,,247.84479299412,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,5804.7629120233,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,LEAD,Lead,2020,,266.44975518062,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PLASTIC,Packaging - plastic,2020,,1123.8497968166,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,5572.8226854002,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2020,,2481.8591061524,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,ORGANIC,Organics,2020,,14266.275689187,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,SOLID_HAZW,Solid hazardous waste,2020,,5225.4731178841,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,23921.225917243,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2020,,1492.1792353462,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,ASH,Fly ash,2020,,10732.878,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2020,,5506.9139012288,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PAPER,"Paper, paperboard and paper products",2021,,5123.2194621882,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,ASH,Fly ash,2021,,10110.8205,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,GLASS,Glass,2021,,1548.9402140123,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2021,,25011.214901881,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,SOLID_HAZW,Solid hazardous waste,2021,,5257.2151335341,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,ORGANIC,Organics,2021,,15376.357583668,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PLASTIC,Plastics,2021,,2609.4790636234,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2021,,5124.8312926288,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PLASTIC,Packaging - plastic,2021,,1179.1290627759,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,LEAD,Lead,2021,,206.26069590367,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2021,,6102.5755340915,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_MET,Packaging - metals,2021,,253.69720916375,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2021,,194.4171295552,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUS,Australia,A,Annual,GEN,Waste generated,T,Tonnes,ALUMINIUM,Aluminium,2021,,193.5498445536,,A,Normal value,3,Thousands,2,Two
